7,1,325,83,90,99,1,-1,-1,-1
8,1,344,293,83,99,1,-1,-1,-1
9,1,352,526,68,83,1,-1,-1,-1
10,1,374,746,60,80,1,-1,-1,-1
11,1,391,946,46,52,1,-1,-1,-1
11,2,371,0,68,71,1,-1,-1,-1
12,2,384,188,90,84,1,-1,-1,-1
13,2,406,408,86,97,1,-1,-1,-1
13,3,718,48,123,129,1,-1,-1,-1
14,2,424,650,76,77,1,-1,-1,-1
14,3,729,332,125,133,1,-1,-1,-1
14,4,406,711,31,26,1,-1,-1,-1
15,4,419,913,34,44,1,-1,-1,-1
15,2,432,856,77,90,1,-1,-1,-1
15,3,739,613,126,129,1,-1,-1,-1
16,3,751,871,124,123,1,-1,-1,-1
20,5,875,0,130,58,1,-1,-1,-1
21,5,900,258,124,120,1,-1,-1,-1
22,5,901,586,123,92,1,-1,-1,-1
23,5,912,842,112,102,1,-1,-1,-1
27,6,707,179,86,119,1,-1,-1,-1
28,6,719,478,80,95,1,-1,-1,-1
29,6,728,781,81,98,1,-1,-1,-1
30,7,815,54,117,91,1,-1,-1,-1
31,7,835,411,105,105,1,-1,-1,-1
32,7,848,747,100,101,1,-1,-1,-1
36,21,594,44,98,91,1,-1,-1,-1
37,21,623,357,85,86,1,-1,-1,-1
38,8,811,0,126,46,1,-1,-1,-1
38,21,628,682,84,83,1,-1,-1,-1
39,8,831,261,116,137,1,-1,-1,-1
39,21,647,966,83,58,1,-1,-1,-1
40,8,850,626,112,114,1,-1,-1,-1
40,9,900,219,124,129,1,-1,-1,-1
41,9,929,561,95,128,1,-1,-1,-1
42,9,906,864,118,118,1,-1,-1,-1
46,10,894,0,96,49,1,-1,-1,-1
47,10,911,281,113,128,1,-1,-1,-1
48,10,913,660,111,138,1,-1,-1,-1
49,10,902,919,122,78,1,-1,-1,-1
50,11,476,0,124,91,1,-1,-1,-1
51,11,488,213,123,133,1,-1,-1,-1
52,11,505,479,124,138,1,-1,-1,-1
53,11,526,725,129,120,1,-1,-1,-1
53,22,972,154,52,109,1,-1,-1,-1
54,22,995,486,29,83,1,-1,-1,-1
55,22,991,800,33,95,1,-1,-1,-1
57,12,526,24,81,102,1,-1,-1,-1
58,12,537,276,81,101,1,-1,-1,-1
59,12,555,502,93,138,1,-1,-1,-1
60,12,571,736,80,125,1,-1,-1,-1
65,13,906,88,118,146,1,-1,-1,-1
66,13,921,409,101,155,1,-1,-1,-1
67,13,928,709,96,153,1,-1,-1,-1
71,14,900,189,124,148,1,-1,-1,-1
72,14,923,503,101,143,1,-1,-1,-1
73,14,917,788,107,153,1,-1,-1,-1
81,15,554,108,82,46,1,-1,-1,-1
82,15,563,383,79,46,1,-1,-1,-1
82,16,518,0,113,76,1,-1,-1,-1
83,15,573,627,97,68,1,-1,-1,-1
83,16,523,217,106,116,1,-1,-1,-1
83,17,685,551,53,55,1,-1,-1,-1
84,15,583,857,95,68,1,-1,-1,-1
84,16,689,795,50,73,1,-1,-1,-1
84,17,547,464,84,117,1,-1,-1,-1
85,17,561,740,89,112,1,-1,-1,-1
86,18,620,341,58,77,1,-1,-1,-1
86,19,479,187,92,82,1,-1,-1,-1
87,18,618,601,83,84,1,-1,-1,-1
87,19,500,420,93,92,1,-1,-1,-1
88,19,520,662,77,76,1,-1,-1,-1
89,19,520,866,94,81,1,-1,-1,-1
91,20,813,152,124,97,1,-1,-1,-1
92,20,827,409,122,95,1,-1,-1,-1
93,20,835,669,119,115,1,-1,-1,-1
94,20,832,929,118,63,1,-1,-1,-1
