0,1,915,83,58,57,1,-1,-1,-1
1,1,917,361,67,57,1,-1,-1,-1
2,1,931,655,64,62,1,-1,-1,-1
2,2,423,202,104,93,1,-1,-1,-1
2,3,570,45,61,76,1,-1,-1,-1
2,4,885,68,41,46,1,-1,-1,-1
2,5,898,79,93,113,1,-1,-1,-1
3,2,427,487,100,94,1,-1,-1,-1
3,3,584,352,56,74,1,-1,-1,-1
3,4,890,441,50,44,1,-1,-1,-1
3,5,888,480,110,91,1,-1,-1,-1
4,2,441,673,74,76,1,-1,-1,-1
4,3,593,550,60,71,1,-1,-1,-1
4,4,896,659,48,50,1,-1,-1,-1
4,5,887,705,106,86,1,-1,-1,-1
4,16,471,3,43,38,1,-1,-1,-1
4,6,477,0,34,42,1,-1,-1,-1
5,2,445,883,87,82,1,-1,-1,-1
5,3,595,794,67,72,1,-1,-1,-1
5,4,890,921,51,59,1,-1,-1,-1
5,6,481,246,48,44,1,-1,-1,-1
5,5,902,982,76,42,1,-1,-1,-1
6,6,491,473,45,50,1,-1,-1,-1
7,6,503,690,43,54,1,-1,-1,-1
8,6,502,886,43,49,1,-1,-1,-1
11,7,568,214,87,89,1,-1,-1,-1
12,7,579,559,83,90,1,-1,-1,-1
12,83,617,634,47,46,1,-1,-1,-1
13,7,593,835,86,99,1,-1,-1,-1
13,83,634,930,39,44,1,-1,-1,-1
14,8,508,408,53,84,1,-1,-1,-1
15,8,514,660,69,79,1,-1,-1,-1
15,9,812,13,61,87,1,-1,-1,-1
15,10,776,1,52,34,1,-1,-1,-1
15,11,733,5,65,58,1,-1,-1,-1
16,8,538,848,56,82,1,-1,-1,-1
16,10,799,236,44,46,1,-1,-1,-1
16,11,764,238,42,69,1,-1,-1,-1
16,9,821,276,73,67,1,-1,-1,-1
16,12,738,156,67,66,1,-1,-1,-1
16,13,700,95,66,76,1,-1,-1,-1
16,14,889,187,70,60,1,-1,-1,-1
17,9,838,539,64,74,1,-1,-1,-1
17,10,809,511,44,42,1,-1,-1,-1
17,12,746,426,72,80,1,-1,-1,-1
17,13,703,355,76,78,1,-1,-1,-1
17,14,900,458,57,49,1,-1,-1,-1
18,9,846,876,61,61,1,-1,-1,-1
18,10,816,855,48,51,1,-1,-1,-1
18,12,766,785,56,67,1,-1,-1,-1
18,13,734,707,75,74,1,-1,-1,-1
18,14,910,814,51,40,1,-1,-1,-1
19,15,908,211,50,53,1,-1,-1,-1
19,16,512,310,38,52,1,-1,-1,-1
20,15,925,658,53,50,1,-1,-1,-1
20,16,534,663,56,77,1,-1,-1,-1
21,17,902,31,80,68,1,-1,-1,-1
21,18,236,0,78,34,1,-1,-1,-1
22,84,939,429,82,82,1,-1,-1,-1
22,18,260,323,80,64,1,-1,-1,-1
22,17,943,527,63,58,1,-1,-1,-1
23,17,943,858,81,78,1,-1,-1,-1
23,18,283,620,64,55,1,-1,-1,-1
23,19,807,381,46,46,1,-1,-1,-1
23,20,893,360,80,82,1,-1,-1,-1
23,21,867,167,113,109,1,-1,-1,-1
23,84,719,290,71,76,1,-1,-1,-1
24,19,819,743,48,59,1,-1,-1,-1
24,20,905,748,81,74,1,-1,-1,-1
24,21,889,579,107,90,1,-1,-1,-1
24,84,744,672,61,64,1,-1,-1,-1
24,85,344,133,35,35,1,-1,-1,-1
25,21,903,911,103,86,1,-1,-1,-1
25,85,363,398,47,42,1,-1,-1,-1
26,85,389,671,44,42,1,-1,-1,-1
27,22,327,298,71,60,1,-1,-1,-1
27,23,596,160,76,45,1,-1,-1,-1
27,85,371,950,50,41,1,-1,-1,-1
28,22,351,594,66,72,1,-1,-1,-1
28,23,620,518,65,63,1,-1,-1,-1
29,22,381,851,54,67,1,-1,-1,-1
29,23,635,819,75,78,1,-1,-1,-1
29,24,835,23,84,87,1,-1,-1,-1
30,24,862,414,88,67,1,-1,-1,-1
30,25,757,329,51,53,1,-1,-1,-1
30,86,467,288,47,43,1,-1,-1,-1
31,24,873,759,85,58,1,-1,-1,-1
31,25,787,653,47,42,1,-1,-1,-1
31,86,491,578,45,52,1,-1,-1,-1
32,86,511,861,51,53,1,-1,-1,-1
32,25,796,975,43,42,1,-1,-1,-1
34,26,850,603,74,50,1,-1,-1,-1
34,27,406,141,30,42,1,-1,-1,-1
35,27,428,457,45,46,1,-1,-1,-1
35,26,874,972,72,52,1,-1,-1,-1
36,27,454,748,41,52,1,-1,-1,-1
37,27,467,980,41,44,1,-1,-1,-1
38,28,891,304,96,78,1,-1,-1,-1
39,29,775,216,59,79,1,-1,-1,-1
39,28,902,638,81,68,1,-1,-1,-1
39,30,631,120,67,62,1,-1,-1,-1
39,31,363,164,44,72,1,-1,-1,-1
40,29,783,572,58,86,1,-1,-1,-1
40,30,649,452,57,59,1,-1,-1,-1
40,31,380,445,48,75,1,-1,-1,-1
41,29,789,887,56,71,1,-1,-1,-1
41,30,667,752,51,63,1,-1,-1,-1
41,31,393,706,53,71,1,-1,-1,-1
41,32,687,97,102,100,1,-1,-1,-1
41,33,618,49,85,68,1,-1,-1,-1
41,34,904,25,68,59,1,-1,-1,-1
41,35,694,276,58,36,1,-1,-1,-1
41,87,637,172,36,42,1,-1,-1,-1
42,31,407,935,55,59,1,-1,-1,-1
42,32,697,415,91,101,1,-1,-1,-1
42,33,624,367,93,61,1,-1,-1,-1
42,35,691,609,60,43,1,-1,-1,-1
42,36,917,0,104,67,1,-1,-1,-1
42,87,643,470,41,45,1,-1,-1,-1
43,35,702,958,56,34,1,-1,-1,-1
43,32,709,779,95,105,1,-1,-1,-1
43,33,640,725,83,65,1,-1,-1,-1
43,36,928,374,96,116,1,-1,-1,-1
43,37,779,50,80,89,1,-1,-1,-1
43,87,653,822,41,43,1,-1,-1,-1
44,36,918,741,106,120,1,-1,-1,-1
44,37,781,408,78,70,1,-1,-1,-1
44,38,502,174,52,64,1,-1,-1,-1
44,33,632,991,69,33,1,-1,-1,-1
45,37,783,723,80,67,1,-1,-1,-1
45,38,517,457,42,64,1,-1,-1,-1
46,37,787,945,76,53,1,-1,-1,-1
46,38,520,677,46,57,1,-1,-1,-1
46,39,809,58,50,56,1,-1,-1,-1
46,40,274,19,64,61,1,-1,-1,-1
47,38,528,896,48,64,1,-1,-1,-1
47,39,818,357,41,46,1,-1,-1,-1
47,40,283,251,68,64,1,-1,-1,-1
48,39,818,694,40,47,1,-1,-1,-1
48,40,297,538,72,46,1,-1,-1,-1
48,41,584,475,83,60,1,-1,-1,-1
48,42,923,40,61,60,1,-1,-1,-1
49,40,318,821,64,59,1,-1,-1,-1
49,41,586,809,84,67,1,-1,-1,-1
49,42,932,454,51,54,1,-1,-1,-1
50,42,930,850,53,53,1,-1,-1,-1
50,43,408,284,44,61,1,-1,-1,-1
51,43,413,621,56,60,1,-1,-1,-1
51,44,470,-1,61,70,1,-1,-1,-1
52,44,478,256,61,90,1,-1,-1,-1
52,45,549,234,62,60,1,-1,-1,-1
52,88,374,92,46,68,1,-1,-1,-1
53,44,488,549,62,100,1,-1,-1,-1
53,45,559,547,57,74,1,-1,-1,-1
53,46,778,22,68,68,1,-1,-1,-1
53,88,392,360,43,75,1,-1,-1,-1
54,44,494,821,74,95,1,-1,-1,-1
54,45,574,830,54,65,1,-1,-1,-1
54,46,786,357,61,63,1,-1,-1,-1
54,47,392,12,59,78,1,-1,-1,-1
54,88,402,641,49,70,1,-1,-1,-1
55,46,791,610,69,58,1,-1,-1,-1
55,47,398,237,58,71,1,-1,-1,-1
55,47,957,312,67,66,1,-1,-1,-1
55,88,421,851,44,58,1,-1,-1,-1
56,46,796,824,58,61,1,-1,-1,-1
56,47,409,418,64,74,1,-1,-1,-1
56,48,953,563,69,92,1,-1,-1,-1
57,47,412,672,86,66,1,-1,-1,-1
57,48,961,862,62,96,1,-1,-1,-1
57,49,902,107,121,108,1,-1,-1,-1
57,50,600,242,49,56,1,-1,-1,-1
58,49,929,452,95,101,1,-1,-1,-1
58,50,607,528,58,75,1,-1,-1,-1
59,50,624,851,57,69,1,-1,-1,-1
61,51,378,119,43,37,1,-1,-1,-1
62,51,379,349,60,62,1,-1,-1,-1
62,52,661,5,80,109,1,-1,-1,-1
63,51,385,509,70,70,1,-1,-1,-1
63,52,681,210,72,119,1,-1,-1,-1
64,52,694,519,80,101,1,-1,-1,-1
64,51,414,756,49,51,1,-1,-1,-1
