7,1,325,83,90,99,1,-1,-1,-1
8,1,344,293,83,99,1,-1,-1,-1
9,1,352,526,68,83,1,-1,-1,-1
10,1,374,746,60,80,1,-1,-1,-1
11,2,391,946,46,52,1,-1,-1,-1
11,3,371,0,68,71,1,-1,-1,-1
12,4,384,188,90,84,1,-1,-1,-1
13,4,406,408,86,97,1,-1,-1,-1
13,5,718,48,123,129,1,-1,-1,-1
14,4,424,650,76,77,1,-1,-1,-1
14,5,729,332,125,133,1,-1,-1,-1
14,6,406,711,31,26,1,-1,-1,-1
15,4,419,913,34,44,1,-1,-1,-1
15,7,432,856,77,90,1,-1,-1,-1
15,5,739,613,126,129,1,-1,-1,-1
16,5,751,871,124,123,1,-1,-1,-1
20,8,875,0,130,58,1,-1,-1,-1
21,8,900,258,124,120,1,-1,-1,-1
22,8,901,586,123,92,1,-1,-1,-1
23,8,912,842,112,102,1,-1,-1,-1
27,9,707,179,86,119,1,-1,-1,-1
28,9,719,478,80,95,1,-1,-1,-1
29,9,728,781,81,98,1,-1,-1,-1
30,10,815,54,117,91,1,-1,-1,-1
31,10,835,411,105,105,1,-1,-1,-1
32,10,848,747,100,101,1,-1,-1,-1
36,11,594,44,98,91,1,-1,-1,-1
37,11,623,357,85,86,1,-1,-1,-1
38,12,811,0,126,46,1,-1,-1,-1
38,11,628,682,84,83,1,-1,-1,-1
39,12,831,261,116,137,1,-1,-1,-1
39,11,647,966,83,58,1,-1,-1,-1
40,12,850,626,112,114,1,-1,-1,-1
40,13,900,219,124,129,1,-1,-1,-1
41,13,929,561,95,128,1,-1,-1,-1
42,13,906,864,118,118,1,-1,-1,-1
46,14,894,0,96,49,1,-1,-1,-1
47,14,911,281,113,128,1,-1,-1,-1
48,14,913,660,111,138,1,-1,-1,-1
49,14,902,919,122,78,1,-1,-1,-1
50,15,476,0,124,91,1,-1,-1,-1
51,15,488,213,123,133,1,-1,-1,-1
52,15,505,479,124,138,1,-1,-1,-1
53,15,526,725,129,120,1,-1,-1,-1
53,16,972,154,52,109,1,-1,-1,-1
54,17,995,486,29,83,1,-1,-1,-1
55,17,991,800,33,95,1,-1,-1,-1
57,18,526,24,81,102,1,-1,-1,-1
58,18,537,276,81,101,1,-1,-1,-1
59,18,555,502,93,138,1,-1,-1,-1
60,18,571,736,80,125,1,-1,-1,-1
65,19,906,88,118,146,1,-1,-1,-1
66,19,921,409,101,155,1,-1,-1,-1
67,19,928,709,96,153,1,-1,-1,-1
71,20,900,189,124,148,1,-1,-1,-1
72,20,923,503,101,143,1,-1,-1,-1
73,20,917,788,107,153,1,-1,-1,-1
81,21,554,108,82,46,1,-1,-1,-1
82,21,563,383,79,46,1,-1,-1,-1
82,22,518,0,113,76,1,-1,-1,-1
83,21,573,627,97,68,1,-1,-1,-1
83,22,523,217,106,116,1,-1,-1,-1
83,23,685,551,53,55,1,-1,-1,-1
84,21,583,857,95,68,1,-1,-1,-1
84,23,689,795,50,73,1,-1,-1,-1
84,22,547,464,84,117,1,-1,-1,-1
85,22,561,740,89,112,1,-1,-1,-1
86,24,620,341,58,77,1,-1,-1,-1
86,25,479,187,92,82,1,-1,-1,-1
87,24,618,601,83,84,1,-1,-1,-1
87,25,500,420,93,92,1,-1,-1,-1
88,25,520,662,77,76,1,-1,-1,-1
89,26,520,866,94,81,1,-1,-1,-1
91,27,813,152,124,97,1,-1,-1,-1
92,27,827,409,122,95,1,-1,-1,-1
93,27,835,669,119,115,1,-1,-1,-1
94,27,832,929,118,63,1,-1,-1,-1
