1,flower,1,774,79,80,67
2,flower,1,788,496,80,55
5,flower,2,761,1,81,67
6,flower,2,788,350,75,91
6,flower,3,739,232,74,75
6,flower,4,888,233,96,129
6,flower,5,951,212,70,123
7,flower,2,806,761,61,80
7,flower,3,756,630,68,74
7,flower,4,889,657,91,106
7,flower,5,945,636,77,106
8,flower,6,652,163,78,92
9,flower,6,671,605,77,88
10,flower,6,688,970,60,54
19,flower,7,580,37,65,84
19,flower,8,829,86,45,49
20,flower,7,596,281,68,85
20,flower,8,832,347,54,53
21,flower,7,607,535,63,85
21,flower,8,853,613,50,56
22,flower,7,618,787,67,89
22,flower,8,857,882,47,49
23,flower,9,312,0,47,44
24,flower,9,326,206,39,59
25,flower,9,331,390,48,51
26,flower,9,344,565,38,47
26,flower,10,407,0,105,55
27,flower,9,356,712,43,61
27,flower,10,426,152,92,82
28,flower,9,373,894,42,67
28,flower,10,436,385,84,90
29,flower,11,529,86,58,85
30,flower,11,539,325,59,79
34,flower,12,716,226,70,130
34,flower,32,149,127,42,74
35,flower,12,703,503,87,122
35,flower,32,166,291,45,76
36,flower,12,707,814,99,122
36,flower,32,175,489,46,76
37,flower,13,581,182,68,112
37,flower,32,194,688,46,73
38,flower,13,586,487,85,129
38,flower,14,387,66,77,87
39,flower,13,618,802,71,124
39,flower,14,416,428,70,60
39,flower,15,613,127,53,56
40,flower,14,432,737,80,75
40,flower,15,629,442,62,65
40,flower,16,594,0,75,50
41,flower,15,631,749,70,86
41,flower,16,615,319,82,85
42,flower,16,634,654,82,76
42,flower,17,827,109,113,90
43,flower,17,852,495,109,94
44,flower,17,860,849,108,104
48,flower,18,774,31,71,63
49,flower,18,787,390,75,59
50,flower,18,800,736,68,62
57,flower,33,503,236,37,35
58,flower,33,499,496,49,50
59,flower,33,505,743,52,53
60,flower,33,513,975,53,47
65,flower,19,517,3,116,105
66,flower,19,553,243,90,114
67,flower,19,587,539,83,107
68,flower,19,607,810,72,92
70,flower,20,872,134,69,94
71,flower,20,888,422,77,94
72,flower,20,891,744,75,94
76,flower,21,723,180,76,71
77,flower,21,741,492,77,99
78,flower,21,730,835,102,114
81,flower,22,363,55,54,70
82,flower,22,375,365,61,65
83,flower,22,373,637,76,72
84,flower,22,406,908,64,73
86,flower,23,540,0,85,52
87,flower,23,558,302,94,91
87,flower,24,399,47,92,67
88,flower,23,576,633,85,94
88,flower,24,427,382,77,42
89,flower,23,592,943,80,77
89,flower,24,450,694,76,42
89,flower,25,373,246,87,67
90,flower,25,400,563,100,82
90,flower,26,534,253,90,110
90,flower,27,324,132,70,62
91,flower,25,411,765,89,94
91,flower,26,560,507,77,104
91,flower,27,351,368,76,78
92,flower,26,571,823,83,86
92,flower,27,375,661,76,94
92,flower,28,672,238,101,123
93,flower,28,677,650,105,110
93,flower,29,681,365,89,71
94,flower,28,693,984,91,40
94,flower,29,701,745,73,62
96,flower,30,864,75,75,75
97,flower,30,878,444,69,78
98,flower,30,888,787,59,80
98,flower,31,601,178,56,53
99,flower,31,627,529,61,71
