0,flower,1,677,9,65,70
0,flower,44,605,292,50,41
1,flower,1,687,368,76,74
1,flower,2,827,174,75,74
1,flower,3,574,2,72,39
1,flower,44,622,624,39,38
2,flower,1,696,623,81,68
2,flower,2,833,444,75,70
2,flower,3,551,38,76,72
2,flower,4,783,3,67,86
2,flower,44,629,850,43,44
3,flower,4,803,263,56,105
3,flower,1,706,862,73,75
3,flower,2,845,698,63,69
4,flower,4,809,588,74,99
4,flower,6,769,7,80,42
4,flower,5,780,37,78,83
5,flower,4,817,870,71,100
5,flower,5,790,336,81,79
6,flower,5,802,600,82,73
7,flower,5,813,871,78,75
11,flower,7,405,0,79,77
12,flower,7,411,267,55,75
13,flower,7,433,484,44,78
16,flower,8,473,137,76,108
17,flower,8,513,510,88,111
17,flower,47,857,277,60,66
18,flower,8,535,875,87,107
18,flower,9,655,186,83,75
18,flower,10,621,86,64,83
18,flower,11,608,0,87,82
18,flower,47,867,691,66,68
19,flower,9,673,593,89,57
19,flower,10,642,528,64,73
19,flower,11,650,430,71,95
20,flower,10,646,917,69,70
20,flower,11,651,819,71,94
22,flower,12,294,145,59,84
22,flower,13,280,77,48,68
22,flower,14,510,35,54,80
22,flower,15,570,55,50,74
23,flower,12,320,447,57,68
23,flower,13,305,374,43,63
23,flower,14,532,367,54,75
23,flower,15,584,399,69,78
24,flower,12,346,745,55,64
24,flower,13,324,671,71,67
24,flower,14,556,694,56,63
24,flower,15,610,748,53,75
25,flower,13,336,916,45,74
28,flower,48,730,340,74,77
29,flower,16,699,253,91,83
29,flower,48,743,717,78,67
30,flower,16,717,654,81,73
34,flower,17,526,298,95,84
34,flower,18,555,226,75,70
35,flower,17,552,674,78,73
35,flower,18,578,592,67,76
35,flower,19,375,161,47,76
36,flower,18,578,884,68,82
36,flower,19,392,475,41,73
36,flower,20,884,316,98,93
37,flower,19,415,800,46,70
37,flower,20,897,739,102,78
37,flower,22,539,123,33,39
38,flower,22,554,507,36,42
40,flower,21,750,135,64,80
41,flower,21,771,432,63,89
42,flower,21,788,821,55,71
42,flower,23,638,0,98,91
42,flower,24,641,355,52,65
43,flower,24,665,762,54,70
43,flower,23,671,451,88,93
44,flower,23,685,843,85,101
45,flower,25,693,129,78,78
46,flower,25,712,517,79,75
46,flower,26,898,109,92,94
47,flower,25,710,887,75,68
47,flower,26,908,573,92,108
50,flower,27,948,191,75,81
51,flower,28,372,16,54,87
52,flower,28,388,355,52,75
53,flower,28,415,675,55,78
54,flower,29,701,49,66,82
55,flower,29,717,434,65,78
56,flower,29,729,811,63,73
56,flower,45,428,300,52,59
57,flower,45,456,651,51,55
59,flower,46,483,316,45,71
60,flower,30,781,148,77,89
60,flower,46,502,635,43,62
61,flower,30,797,565,79,75
61,flower,46,524,933,48,65
62,flower,31,361,83,85,100
62,flower,32,429,90,54,65
63,flower,31,386,407,70,96
63,flower,32,449,407,55,83
64,flower,31,418,751,68,90
64,flower,32,474,771,61,70
64,flower,33,642,103,83,95
65,flower,33,658,501,70,74
65,flower,34,895,135,85,110
66,flower,33,674,825,67,63
66,flower,34,906,534,91,108
67,flower,34,915,886,77,112
71,flower,35,639,193,79,87
72,flower,35,669,541,58,69
73,flower,35,686,873,59,59
78,flower,36,540,232,51,58
78,flower,37,576,256,44,36
79,flower,36,561,590,35,55
79,flower,37,595,611,35,40
88,flower,38,435,139,55,73
89,flower,38,454,484,54,79
90,flower,38,477,796,48,82
93,flower,39,434,142,73,63
93,flower,40,572,0,79,45
93,flower,41,406,53,63,39
94,flower,39,453,544,75,68
94,flower,40,597,356,69,67
94,flower,41,429,389,75,72
94,flower,42,479,309,68,74
95,flower,39,473,922,73,68
95,flower,41,451,743,56,54
95,flower,42,483,685,75,77
95,flower,40,602,724,78,84
99,flower,43,605,383,101,92
