39,flower,1,811,124,114,108
40,flower,1,817,638,114,94
47,flower,2,637,2,75,40
48,flower,2,652,439,73,74
48,flower,3,671,351,91,67
49,flower,2,655,860,80,89
49,flower,3,684,765,85,70
49,flower,4,701,111,106,93
50,flower,4,721,548,103,100
51,flower,5,964,47,60,105
51,flower,4,730,956,87,68
52,flower,5,989,540,35,107
55,flower,6,520,82,67,73
56,flower,6,540,453,49,60
73,flower,13,523,30,77,74
74,flower,13,550,452,66,68
75,flower,13,592,853,77,73
88,flower,7,583,352,66,69
88,flower,8,506,124,48,68
89,flower,7,602,758,59,73
89,flower,8,531,519,58,58
89,flower,14,836,187,63,72
90,flower,8,552,909,68,56
90,flower,9,870,528,68,68
90,flower,14,864,666,54,53
91,flower,9,888,945,64,51
92,flower,10,605,0,52,44
92,flower,11,532,0,61,40
93,flower,10,605,343,51,58
93,flower,11,557,350,59,80
93,flower,12,631,391,52,53
94,flower,10,625,704,53,67
94,flower,11,573,710,64,79
94,flower,12,657,758,44,41
