0,flower,1,340,96,55,54
1,flower,1,363,381,43,60
2,flower,1,375,686,48,60
2,flower,2,662,370,49,61
3,flower,1,402,985,41,39
3,flower,2,674,747,54,77
3,flower,3,515,161,68,72
4,flower,3,538,490,46,50
5,flower,3,539,820,47,43
9,flower,4,536,216,41,69
10,flower,4,555,558,29,61
11,flower,4,574,897,47,52
11,flower,5,733,320,65,59
15,flower,6,687,33,88,66
16,flower,6,671,393,91,60
17,flower,6,697,827,59,49
19,flower,7,876,96,84,105
20,flower,7,879,529,76,90
27,flower,8,799,716,60,61
30,flower,9,432,13,45,86
31,flower,9,440,267,47,76
32,flower,9,452,525,41,59
33,flower,9,451,746,54,61
34,flower,9,476,974,45,48
44,flower,10,573,141,65,72
45,flower,10,591,394,56,75
46,flower,10,596,668,57,85
47,flower,10,605,854,64,94
54,flower,11,319,578,40,72
55,flower,11,330,784,60,75
55,flower,12,444,138,53,60
55,flower,13,558,47,94,81
56,flower,11,345,976,50,48
56,flower,12,459,358,47,65
56,flower,13,575,293,95,86
57,flower,12,468,607,46,66
57,flower,13,589,579,82,79
57,flower,14,747,1,60,47
58,flower,12,485,880,51,66
58,flower,13,608,896,78,84
58,flower,14,766,360,60,54
58,flower,15,499,225,69,66
59,flower,14,775,635,47,58
59,flower,15,505,489,80,77
60,flower,14,751,905,67,74
60,flower,15,510,764,74,68
61,flower,16,449,70,49,46
62,flower,16,456,345,42,52
62,flower,17,561,92,64,69
63,flower,16,471,625,47,49
63,flower,17,580,428,61,61
63,flower,18,364,114,50,58
64,flower,17,592,756,50,55
64,flower,18,376,404,49,52
65,flower,18,395,660,47,61
66,flower,18,419,925,48,72
66,flower,19,456,71,59,74
67,flower,19,475,394,50,65
67,flower,20,351,234,44,77
68,flower,19,489,683,55,60
68,flower,20,367,494,38,62
69,flower,19,506,949,43,47
69,flower,20,381,736,40,73
86,flower,21,795,275,80,84
86,flower,22,671,277,70,73
87,flower,21,794,567,68,94
87,flower,22,665,552,83,87
88,flower,21,802,797,69,87
88,flower,22,683,776,66,80
94,flower,23,490,137,44,76
95,flower,23,499,424,41,70
96,flower,23,514,746,38,69
96,flower,24,791,6,105,94
97,flower,24,820,388,86,96
97,flower,25,509,142,63,65
98,flower,24,822,741,85,89
98,flower,25,513,462,65,62
99,flower,25,525,723,69,53
99,flower,26,357,180,55,95
