0,flower,2,563,749,50,43
0,flower,3,636,723,36,61
0,flower,4,864,190,76,104
0,flower,5,964,140,59,139
0,flower,1,570,795,49,58
1,flower,4,888,652,62,100
1,flower,5,972,624,52,121
1,flower,6,915,186,84,63
1,flower,7,816,54,101,86
2,flower,6,910,539,96,66
2,flower,7,835,413,86,93
3,flower,6,902,871,100,57
3,flower,7,835,758,80,61
3,flower,8,672,185,69,76
3,flower,9,730,232,84,90
3,flower,10,820,239,71,81
3,flower,11,884,225,39,73
4,flower,8,685,546,73,90
4,flower,9,752,595,61,81
4,flower,10,836,599,53,86
4,flower,11,877,593,49,71
4,flower,12,515,460,79,70
5,flower,8,694,889,63,69
5,flower,9,754,921,65,75
5,flower,10,824,937,60,58
5,flower,11,880,946,37,47
5,flower,12,527,758,74,63
5,flower,13,461,336,62,69
5,flower,14,444,233,73,79
6,flower,13,469,563,70,85
6,flower,14,457,458,49,75
6,flower,15,873,326,92,70
6,flower,16,851,221,80,68
7,flower,13,480,829,90,109
7,flower,14,467,708,47,79
7,flower,15,870,656,92,85
7,flower,16,853,562,93,83
7,flower,17,843,310,75,96
8,flower,17,822,690,73,71
8,flower,18,887,550,72,74
8,flower,19,795,352,73,74
8,flower,20,324,92,63,67
9,flower,18,877,962,67,34
9,flower,20,344,456,64,69
9,flower,21,584,0,48,23
10,flower,21,614,357,80,84
10,flower,20,372,834,75,75
11,flower,21,629,710,80,77
11,flower,22,768,118,112,122
12,flower,22,769,610,109,115
12,flower,23,654,270,50,70
12,flower,24,601,187,64,66
12,flower,25,858,185,47,59
13,flower,23,666,659,58,78
13,flower,24,625,573,56,64
13,flower,25,868,594,52,61
13,flower,26,708,1,99,98
13,flower,27,957,98,67,99
14,flower,24,640,912,61,69
14,flower,25,881,955,50,42
14,flower,26,731,410,104,108
14,flower,27,964,548,60,90
14,flower,28,900,0,102,75
15,flower,26,751,826,91,116
15,flower,28,921,433,96,115
16,flower,28,932,845,85,127
16,flower,29,828,66,85,82
16,flower,30,585,0,80,75
16,flower,31,407,276,31,33
17,flower,29,842,489,75,92
17,flower,30,592,356,76,87
