0,flower,1,566,77,48,40
0,flower,2,694,555,35,43
1,flower,1,579,301,44,44
1,flower,2,706,773,34,52
1,flower,3,843,220,62,63
1,flower,4,975,232,36,43
2,flower,1,585,560,45,41
2,flower,3,848,522,67,66
2,flower,4,989,529,31,49
3,flower,1,604,852,37,40
3,flower,3,860,858,56,74
3,flower,4,991,863,33,58
3,flower,5,399,316,32,41
4,flower,5,416,544,28,46
4,flower,6,534,200,73,63
5,flower,6,557,480,65,64
5,flower,5,430,773,27,46
5,flower,7,576,110,41,44
6,flower,6,580,771,52,51
6,flower,7,588,408,48,38
7,flower,7,602,673,43,35
8,flower,7,623,928,33,40
9,flower,8,606,73,55,53
10,flower,8,622,327,53,55
11,flower,8,640,574,54,52
11,flower,9,964,107,60,74
12,flower,8,650,834,57,57
12,flower,9,987,449,37,91
12,flower,10,659,219,51,38
13,flower,9,993,797,31,60
13,flower,10,677,527,40,39
13,flower,11,722,496,38,48
14,flower,10,673,792,51,41
14,flower,11,720,754,40,63
17,flower,12,694,95,41,44
18,flower,12,703,314,35,43
18,flower,13,926,202,48,50
18,flower,14,650,112,65,71
19,flower,12,705,578,36,45
19,flower,13,922,488,54,51
19,flower,14,656,408,65,67
19,flower,15,616,40,70,56
20,flower,12,718,833,29,39
20,flower,13,934,754,44,54
20,flower,14,672,689,59,66
20,flower,15,629,310,70,63
21,flower,14,673,985,56,39
21,flower,15,635,609,65,70
22,flower,15,655,861,46,57
28,flower,16,898,187,42,54
29,flower,16,909,509,39,54
30,flower,16,907,797,40,50
31,flower,17,421,136,43,51
32,flower,17,438,410,44,52
33,flower,17,449,674,52,50
34,flower,17,464,903,55,50
36,flower,18,596,226,36,39
36,flower,19,534,211,41,44
37,flower,18,612,499,29,31
37,flower,19,544,508,47,31
38,flower,19,561,742,39,40
38,flower,21,847,150,26,28
38,flower,22,915,215,59,66
38,flower,40,672,20,60,71
39,flower,19,566,977,53,47
39,flower,21,865,421,30,39
39,flower,22,919,499,64,66
39,flower,40,686,281,65,77
40,flower,21,869,706,31,33
40,flower,22,926,786,63,56
40,flower,23,758,140,26,27
40,flower,40,700,566,65,68
41,flower,23,773,474,37,31
41,flower,20,884,325,46,54
41,flower,40,703,887,70,63
42,flower,20,902,701,45,53
42,flower,23,786,773,30,37
46,flower,24,591,227,65,64
47,flower,24,592,595,71,70
47,flower,25,900,130,51,66
48,flower,24,606,916,61,66
48,flower,25,910,513,55,71
49,flower,25,908,906,56,63
49,flower,26,560,301,54,58
50,flower,26,562,612,58,64
51,flower,26,585,917,47,57
62,flower,41,819,71,72,73
63,flower,41,837,379,67,89
64,flower,41,843,669,66,86
76,flower,42,491,116,65,66
77,flower,42,502,436,65,75
78,flower,42,521,749,65,81
81,flower,27,606,1,42,46
82,flower,27,619,264,49,51
82,flower,28,661,93,27,46
82,flower,29,747,0,38,33
83,flower,27,621,559,51,65
83,flower,28,656,425,39,57
83,flower,29,747,307,47,57
84,flower,27,649,862,37,64
84,flower,28,678,762,38,67
84,flower,29,764,670,47,52
84,flower,30,587,280,52,51
85,flower,29,771,995,41,29
85,flower,30,606,647,47,47
86,flower,30,624,966,52,50
87,flower,31,365,0,73,73
88,flower,31,394,314,62,63
88,flower,32,972,22,37,46
89,flower,31,411,618,57,62
89,flower,32,989,374,34,51
89,flower,33,408,202,54,63
90,flower,31,423,900,61,62
90,flower,32,983,707,39,55
90,flower,33,435,530,45,68
90,flower,34,557,107,55,64
90,flower,35,489,78,34,54
91,flower,33,448,849,51,63
91,flower,34,578,471,53,54
91,flower,35,500,425,46,47
91,flower,36,340,32,38,59
92,flower,34,592,796,47,39
92,flower,35,518,737,46,43
92,flower,36,355,312,32,52
92,flower,37,543,272,51,50
93,flower,36,364,545,38,54
93,flower,37,551,542,56,47
94,flower,36,387,776,37,48
94,flower,37,580,793,45,47
95,flower,38,475,120,31,46
96,flower,38,492,365,31,47
97,flower,38,492,602,37,57
98,flower,38,516,843,32,49
98,flower,39,447,123,43,44
99,flower,39,472,396,47,48
