0,flower,1,583,332,50,47
1,flower,1,591,548,46,50
1,flower,2,412,75,34,45
2,flower,1,596,838,44,63
2,flower,2,429,380,48,46
3,flower,2,427,723,47,45
3,flower,3,863,207,58,68
4,flower,3,885,626,49,61
6,flower,4,471,480,48,60
7,flower,4,480,782,44,65
8,flower,5,575,555,31,35
9,flower,5,596,890,44,64
9,flower,6,564,218,39,43
10,flower,6,591,646,28,49
18,flower,7,779,152,67,63
19,flower,7,791,496,59,52
19,flower,8,475,254,66,63
20,flower,7,783,827,76,86
20,flower,8,493,594,81,74
21,flower,8,508,990,59,34
24,flower,9,411,60,71,86
25,flower,9,433,430,61,63
25,flower,10,769,378,106,78
25,flower,11,784,205,60,67
26,flower,9,460,733,51,53
26,flower,10,789,720,99,90
26,flower,11,790,545,60,64
26,flower,12,812,166,49,49
29,flower,13,780,353,92,86
29,flower,14,499,409,38,42
30,flower,13,793,772,92,93
30,flower,14,516,764,41,41
37,flower,15,903,0,66,103
38,flower,15,918,427,65,113
39,flower,15,922,870,60,87
44,flower,16,750,63,40,57
45,flower,17,737,306,53,52
45,flower,18,367,164,82,67
45,flower,19,454,188,34,30
45,flower,16,762,425,44,39
46,flower,16,768,772,29,38
46,flower,17,744,662,47,63
46,flower,18,392,462,62,55
46,flower,19,471,488,45,41
46,flower,20,443,237,73,54
47,flower,17,734,933,45,73
47,flower,19,486,734,34,48
47,flower,18,405,696,49,46
47,flower,20,457,541,71,54
47,flower,21,514,26,49,62
48,flower,18,416,953,62,53
48,flower,19,500,993,44,31
48,flower,20,484,858,64,58
48,flower,21,513,351,60,61
49,flower,21,530,727,64,63
58,flower,22,651,221,62,67
59,flower,22,676,615,64,61
60,flower,23,514,242,83,65
61,flower,23,524,643,55,68
63,flower,24,728,75,82,112
64,flower,24,752,547,71,100
65,flower,25,610,123,73,63
66,flower,25,616,613,77,56
67,flower,26,715,348,58,86
68,flower,26,753,792,39,72
73,flower,27,677,103,58,67
74,flower,27,696,535,66,56
75,flower,27,703,955,60,54
77,flower,28,741,75,53,57
77,flower,29,363,42,48,67
78,flower,29,381,450,58,64
78,flower,30,639,296,48,50
79,flower,29,424,837,46,60
79,flower,30,649,756,55,66
85,flower,31,688,142,57,62
85,flower,32,527,161,60,65
85,flower,33,720,67,58,62
86,flower,31,724,626,64,71
86,flower,32,551,654,62,68
86,flower,33,746,544,51,63
86,flower,34,460,533,50,69
87,flower,34,478,912,59,62
87,flower,33,751,981,68,43
90,flower,35,606,29,34,52
91,flower,35,631,483,37,57
92,flower,35,639,925,42,47
96,flower,36,481,621,50,48
