6,flower,1,695,139,49,76
7,flower,1,713,411,45,83
8,flower,1,726,673,36,62
9,flower,1,732,926,36,52
9,flower,2,669,176,77,73
10,flower,2,701,556,51,65
11,flower,2,717,917,66,61
13,flower,3,483,124,70,89
14,flower,3,509,434,62,81
15,flower,3,528,772,62,75
31,flower,4,700,609,48,50
32,flower,4,686,854,68,59
33,flower,5,686,10,104,90
33,flower,6,425,36,44,59
34,flower,5,703,265,99,75
34,flower,6,438,243,41,51
35,flower,5,716,527,96,60
35,flower,6,454,452,37,56
36,flower,5,730,831,102,50
36,flower,6,472,675,37,58
37,flower,6,487,895,29,50
41,flower,7,500,60,64,80
42,flower,7,514,319,57,72
43,flower,7,539,600,37,60
44,flower,7,548,865,38,49
47,flower,8,916,187,94,117
48,flower,8,915,396,99,123
49,flower,8,908,494,97,126
50,flower,8,920,648,93,123
51,flower,8,922,929,98,95
56,flower,9,930,134,83,85
57,flower,9,967,490,57,92
58,flower,10,946,315,77,127
58,flower,9,985,928,39,66
59,flower,10,951,814,73,122
67,flower,11,798,149,133,140
67,flower,12,816,0,108,74
68,flower,11,830,506,132,110
68,flower,12,888,287,76,99
69,flower,11,834,767,123,124
69,flower,12,875,563,83,96
76,flower,13,623,100,53,80
77,flower,13,647,509,54,80
78,flower,13,654,857,53,84
78,flower,14,592,318,61,66
79,flower,14,613,692,59,64
84,flower,15,416,343,29,42
85,flower,15,442,704,51,52
86,flower,16,458,232,52,70
86,flower,17,429,2,54,37
87,flower,16,478,574,45,66
87,flower,17,443,334,63,78
88,flower,16,461,852,47,70
88,flower,17,444,664,53,72
88,flower,18,296,0,47,73
89,flower,17,447,936,66,62
89,flower,18,301,255,53,78
90,flower,18,323,558,49,75
91,flower,18,345,863,49,82
96,flower,19,538,118,67,65
97,flower,19,555,477,75,61
98,flower,19,559,804,78,72
