3,flower,1,905,337,34,41
3,flower,2,962,336,39,37
4,flower,1,906,653,43,48
4,flower,2,967,665,38,40
4,flower,3,477,235,44,62
5,flower,3,477,499,53,53
5,flower,1,916,942,34,44
5,flower,2,969,955,36,50
5,flower,5,792,116,47,41
6,flower,5,806,434,51,65
7,flower,5,814,705,51,79
8,flower,5,802,970,60,54
13,flower,4,878,103,57,59
13,flower,6,409,4,62,47
14,flower,4,887,395,61,66
14,flower,6,424,224,62,64
15,flower,4,896,723,61,73
15,flower,6,442,494,58,64
16,flower,6,449,742,64,78
17,flower,6,470,964,64,60
22,flower,7,526,81,64,102
23,flower,7,556,414,44,75
24,flower,7,574,706,47,78
25,flower,7,591,997,46,28
30,flower,8,577,60,71,60
31,flower,8,601,396,51,42
31,flower,9,903,226,51,69
31,flower,10,950,133,41,91
32,flower,8,623,731,60,54
32,flower,9,909,587,54,105
32,flower,10,961,513,41,88
32,flower,11,645,76,45,47
33,flower,11,668,438,47,45
33,flower,9,911,940,51,84
33,flower,10,966,893,47,91
34,flower,11,688,774,45,67
36,flower,12,380,13,45,71
37,flower,12,399,304,35,79
37,flower,13,265,2,55,31
38,flower,13,271,225,53,43
38,flower,12,416,609,32,73
39,flower,12,445,919,33,78
39,flower,13,292,501,66,45
39,flower,14,548,601,61,69
40,flower,14,580,952,57,59
40,flower,13,306,779,64,49
56,flower,15,256,188,51,56
57,flower,15,278,460,43,61
58,flower,15,286,701,44,61
59,flower,16,498,304,57,71
60,flower,16,508,595,56,75
61,flower,16,527,929,53,73
67,flower,17,673,325,70,72
68,flower,17,683,652,65,78
88,flower,18,503,188,60,62
88,flower,19,445,180,55,46
88,flower,20,360,133,63,71
89,flower,20,387,458,55,65
89,flower,18,528,539,51,46
89,flower,19,462,518,56,46
89,flower,21,866,352,69,86
90,flower,21,888,754,56,89
90,flower,22,561,244,54,47
90,flower,18,547,854,49,46
90,flower,19,478,828,64,53
90,flower,20,398,755,62,79
91,flower,22,577,599,58,42
92,flower,22,600,937,59,56
92,flower,23,948,136,48,52
92,flower,24,430,69,56,47
93,flower,24,475,379,61,51
93,flower,23,955,614,62,70
94,flower,24,502,749,51,56
94,flower,25,327,5,39,50
95,flower,25,322,260,57,71
96,flower,25,340,578,56,58
96,flower,26,554,200,41,49
96,flower,27,458,51,37,44
97,flower,26,572,577,81,41
97,flower,27,473,387,52,48
98,flower,26,595,862,77,76
98,flower,27,489,677,49,58
99,flower,28,821,130,39,40
