0,flower,1,783,321,25,32
0,flower,10,702,326,65,82
0,flower,11,729,518,77,65
1,flower,1,792,702,31,36
1,flower,2,818,239,35,40
1,flower,10,709,717,68,90
1,flower,11,731,900,79,51
2,flower,2,823,594,42,48
3,flower,2,828,923,31,36
11,flower,3,543,54,36,30
12,flower,3,554,346,42,50
13,flower,3,562,565,44,47
14,flower,3,573,768,43,53
14,flower,4,508,21,45,42
14,flower,5,435,133,32,34
15,flower,4,526,289,42,47
15,flower,5,458,396,31,36
16,flower,4,537,521,55,58
16,flower,5,471,628,38,38
17,flower,4,547,768,48,53
17,flower,5,482,853,34,41
24,flower,6,368,248,40,42
25,flower,6,381,526,37,34
26,flower,6,403,721,39,40
27,flower,6,400,908,32,36
59,flower,7,394,183,30,35
60,flower,7,408,470,29,33
61,flower,7,407,737,40,29
62,flower,7,443,977,29,32
81,flower,8,394,63,32,34
82,flower,8,404,344,36,36
83,flower,8,418,569,33,38
84,flower,8,433,801,29,40
90,flower,9,491,1,52,59
91,flower,9,506,245,52,58
92,flower,9,523,474,53,57
93,flower,9,541,724,51,57
94,flower,9,552,938,50,54
