0,flower,1,781,799,68,70
0,flower,2,952,713,70,84
5,flower,3,508,274,57,60
6,flower,3,533,702,49,49
8,flower,4,705,355,67,62
9,flower,4,712,781,68,66
11,flower,5,991,4,33,40
12,flower,5,1002,379,22,62
12,flower,6,668,1,58,36
13,flower,5,1002,839,22,50
13,flower,6,687,417,55,70
14,flower,6,694,829,58,64
18,flower,7,805,76,30,39
18,flower,8,853,2,51,38
19,flower,7,801,385,37,40
19,flower,8,849,287,58,69
20,flower,7,804,668,49,50
20,flower,8,856,593,52,53
21,flower,8,854,959,53,57
22,flower,9,773,153,36,40
23,flower,9,787,655,42,48
24,flower,10,670,0,36,29
25,flower,10,682,411,30,54
26,flower,10,690,799,34,42
26,flower,11,660,146,42,44
26,flower,12,621,38,40,39
27,flower,11,683,575,36,56
27,flower,12,632,445,45,63
27,flower,13,753,400,74,76
27,flower,14,643,321,58,83
28,flower,11,690,834,34,49
28,flower,12,642,720,37,41
28,flower,13,753,674,68,75
28,flower,14,630,614,67,72
28,flower,15,988,500,36,62
29,flower,12,647,964,48,55
29,flower,13,753,953,58,71
29,flower,14,647,892,47,51
29,flower,15,967,813,56,61
29,flower,16,750,15,52,64
29,flower,41,802,92,107,130
30,flower,16,756,530,46,69
30,flower,17,609,1,40,43
30,flower,41,779,705,110,84
31,flower,16,739,968,42,56
31,flower,17,620,430,39,50
31,flower,18,515,225,43,38
31,flower,19,628,117,52,64
32,flower,17,615,768,36,44
32,flower,18,538,622,32,34
32,flower,19,648,531,47,59
33,flower,19,649,968,53,56
33,flower,20,975,236,49,80
34,flower,20,986,716,36,71
34,flower,21,928,300,43,60
35,flower,21,951,729,49,67
35,flower,22,709,361,30,40
36,flower,23,721,836,53,47
39,flower,24,781,0,57,39
40,flower,24,815,509,64,80
40,flower,25,448,181,43,58
40,flower,26,693,84,64,69
40,flower,27,788,32,78,77
41,flower,25,450,733,40,45
41,flower,26,691,777,62,81
41,flower,27,791,719,70,76
42,flower,28,636,576,56,76
43,flower,29,719,363,51,51
47,flower,30,628,362,43,65
48,flower,30,653,777,48,73
73,flower,31,470,91,42,63
74,flower,31,472,442,48,69
75,flower,31,507,757,38,71
80,flower,32,541,78,35,44
81,flower,32,552,394,33,45
82,flower,32,573,617,38,42
82,flower,42,817,101,69,92
83,flower,32,608,921,34,37
83,flower,42,838,462,71,91
84,flower,42,845,867,58,78
86,flower,33,719,150,44,56
87,flower,33,744,760,48,52
88,flower,34,547,273,64,77
89,flower,34,547,813,55,72
92,flower,35,473,241,44,53
92,flower,36,466,131,39,63
93,flower,35,501,681,38,47
93,flower,36,492,564,44,66
93,flower,37,817,378,61,40
94,flower,36,513,960,36,62
94,flower,37,833,871,64,53
96,flower,38,662,431,55,74
97,flower,38,705,854,61,76
97,flower,39,513,220,47,65
97,flower,40,523,128,33,67
98,flower,39,528,561,48,63
98,flower,40,538,465,37,62
99,flower,39,545,857,46,56
99,flower,40,542,758,49,66
