0,flower,1,516,587,49,43
0,flower,2,913,256,47,53
0,flower,3,955,125,25,42
0,flower,4,959,43,28,38
1,flower,2,920,737,42,52
1,flower,3,957,545,38,39
1,flower,4,972,456,31,46
1,flower,5,609,304,49,55
2,flower,3,950,932,35,44
2,flower,4,968,858,39,32
2,flower,5,614,683,52,58
3,flower,5,597,970,50,52
4,flower,6,552,30,50,57
5,flower,6,564,384,44,58
8,flower,7,922,193,60,71
9,flower,7,926,712,61,51
12,flower,8,761,389,48,49
12,flower,9,907,0,44,23
13,flower,9,923,534,35,44
14,flower,10,514,407,39,54
14,flower,11,954,105,40,49
15,flower,10,532,958,47,58
15,flower,12,693,850,52,65
15,flower,11,973,663,31,53
19,flower,13,776,283,53,61
20,flower,13,758,838,53,61
22,flower,14,905,26,41,37
23,flower,14,914,501,33,42
23,flower,15,874,338,27,41
24,flower,14,892,771,39,39
24,flower,15,868,592,28,35
25,flower,15,880,921,24,31
26,flower,16,571,51,60,60
27,flower,16,597,514,39,79
28,flower,16,604,972,41,52
28,flower,17,874,636,25,32
29,flower,18,503,883,43,47
30,flower,19,503,193,43,52
30,flower,20,994,361,30,50
31,flower,19,529,658,52,45
31,flower,20,994,810,29,45
33,flower,21,756,854,49,65
34,flower,22,872,139,65,87
34,flower,23,634,0,55,32
34,flower,24,583,0,40,36
35,flower,22,919,726,49,83
35,flower,23,672,500,58,65
35,flower,24,615,528,48,38
35,flower,25,849,518,45,61
36,flower,6,688,320,39,52
37,flower,26,709,788,38,48
37,flower,27,826,74,59,60
38,flower,27,845,587,52,47
40,flower,28,918,614,59,70
42,flower,29,889,120,56,70
43,flower,29,894,652,57,83
43,flower,30,973,430,38,49
43,flower,31,634,318,49,68
44,flower,30,968,991,38,34
44,flower,31,653,865,44,55
46,flower,32,648,430,39,51
47,flower,33,977,309,47,59
47,flower,34,353,268,41,46
48,flower,33,983,852,41,73
58,flower,35,646,352,53,51
58,flower,36,610,303,45,44
59,flower,35,669,840,50,58
59,flower,36,633,786,46,48
61,flower,37,486,826,42,45
63,flower,38,613,116,31,35
64,flower,38,625,510,36,43
65,flower,38,646,893,41,42
67,flower,39,611,404,52,56
67,flower,40,481,299,46,43
68,flower,39,615,833,47,65
68,flower,40,495,698,44,42
68,flower,41,565,46,39,44
69,flower,41,588,430,36,40
70,flower,41,616,810,26,45
70,flower,42,578,233,58,54
71,flower,42,593,616,58,51
72,flower,42,613,977,45,41
72,flower,43,663,107,48,54
73,flower,43,683,532,35,42
76,flower,44,561,406,43,53
78,flower,45,549,233,33,47
79,flower,45,554,722,40,45
79,flower,46,668,407,41,45
79,flower,47,663,279,54,43
80,flower,47,677,746,49,50
80,flower,58,387,97,64,96
81,flower,58,416,524,60,94
82,flower,48,703,277,48,61
83,flower,48,729,834,42,71
85,flower,48,553,58,35,33
86,flower,48,583,537,41,38
87,flower,49,825,320,34,48
88,flower,49,815,745,38,57
88,flower,59,539,59,64,79
89,flower,59,546,540,76,85
92,flower,50,612,289,42,39
93,flower,50,632,754,50,47
93,flower,51,577,195,47,44
93,flower,52,561,312,31,42
94,flower,51,610,724,43,48
94,flower,52,585,815,33,33
96,flower,53,555,262,39,51
96,flower,54,604,192,28,38
97,flower,53,587,795,45,40
97,flower,54,641,724,28,38
97,flower,55,496,163,26,28
97,flower,56,428,32,21,29
98,flower,55,525,592,26,35
98,flower,56,460,450,25,31
98,flower,57,584,402,81,72
99,flower,56,485,854,35,45
99,flower,57,612,862,68,73
