5,flower,1,636,82,66,59
6,flower,1,656,441,63,50
7,flower,1,676,719,49,42
8,flower,1,676,937,57,32
13,flower,2,631,344,46,36
14,flower,2,620,562,58,54
15,flower,2,637,809,52,56
19,flower,3,932,223,52,40
19,flower,4,973,166,47,49
20,flower,3,922,433,67,55
20,flower,4,988,377,36,50
21,flower,3,922,647,69,62
21,flower,4,983,587,39,44
21,flower,5,901,21,57,61
21,flower,6,991,43,33,48
22,flower,3,926,872,59,69
22,flower,4,988,812,36,48
22,flower,5,921,267,44,57
22,flower,6,996,284,28,51
22,flower,7,978,202,45,45
23,flower,5,926,536,52,54
23,flower,6,990,539,33,52
23,flower,7,991,435,33,56
24,flower,5,921,781,53,63
24,flower,6,984,782,40,64
24,flower,7,1003,679,21,57
25,flower,6,985,971,39,53
25,flower,7,1000,886,24,58
25,flower,8,497,243,45,46
26,flower,8,499,579,47,44
29,flower,9,414,90,59,57
29,flower,10,322,62,58,44
30,flower,9,426,410,67,53
30,flower,10,326,386,66,57
31,flower,9,425,743,69,55
31,flower,10,340,723,65,67
36,flower,11,651,130,50,54
37,flower,11,660,468,49,59
38,flower,11,664,797,53,60
39,flower,12,894,48,45,48
40,flower,12,909,290,48,49
40,flower,13,919,210,68,59
40,flower,14,265,131,71,71
41,flower,14,281,415,65,73
41,flower,12,916,499,53,43
41,flower,13,926,420,64,64
42,flower,12,912,707,45,47
42,flower,13,925,631,64,54
42,flower,14,284,708,62,62
43,flower,12,916,924,43,42
43,flower,13,920,853,59,42
43,flower,14,307,989,48,35
43,flower,15,920,165,53,50
44,flower,15,929,398,54,51
45,flower,15,927,651,54,59
46,flower,15,936,912,54,62
56,flower,16,759,365,41,52
56,flower,17,554,371,35,35
57,flower,17,547,719,44,45
58,flower,17,540,991,54,33
72,flower,18,577,468,43,52
73,flower,18,588,823,55,67
83,flower,19,194,290,64,85
84,flower,19,196,659,71,86
87,flower,20,180,57,61,69
88,flower,20,186,405,60,73
89,flower,20,191,786,62,66
89,flower,21,178,218,50,81
90,flower,21,172,591,64,87
91,flower,21,220,974,56,50
95,flower,22,180,236,96,100
96,flower,22,199,524,91,110
97,flower,22,210,923,105,101
98,flower,23,959,130,65,72
99,flower,23,967,402,56,67
