0,flower,1,794,711,63,83
0,flower,2,482,558,49,72
0,flower,3,655,361,54,52
1,flower,2,488,795,56,82
1,flower,3,666,601,50,51
1,flower,1,807,985,49,39
2,flower,3,659,859,50,51
22,flower,4,631,201,60,83
23,flower,4,642,475,63,94
24,flower,4,652,698,70,95
25,flower,4,676,893,61,74
37,flower,5,569,159,78,95
38,flower,5,582,419,90,102
39,flower,5,601,654,92,94
40,flower,5,602,852,93,104
41,flower,22,780,216,47,49
42,flower,22,805,596,32,42
43,flower,22,799,854,40,32
45,flower,6,700,88,47,46
46,flower,6,715,363,47,50
47,flower,6,721,651,39,41
51,flower,7,388,26,55,79
52,flower,7,400,207,58,87
59,flower,11,754,146,59,77
60,flower,11,760,439,65,59
61,flower,11,760,723,62,53
62,flower,11,761,963,52,44
64,flower,13,587,0,69,66
66,flower,14,714,193,49,40
66,flower,15,612,196,49,46
67,flower,14,723,435,58,38
67,flower,15,625,434,49,44
68,flower,14,728,674,67,48
68,flower,15,645,671,44,42
69,flower,14,740,900,57,48
69,flower,15,645,886,53,53
82,flower,16,471,26,51,86
83,flower,16,480,314,44,60
84,flower,16,491,617,45,66
85,flower,16,505,853,41,65
85,flower,17,884,0,60,47
86,flower,17,899,277,54,61
87,flower,17,906,604,50,58
88,flower,17,900,871,51,60
88,flower,18,824,102,51,69
89,flower,18,837,371,52,68
90,flower,18,846,625,52,65
90,flower,19,603,64,56,55
91,flower,18,858,893,43,58
91,flower,19,623,327,51,50
91,flower,20,561,73,67,66
92,flower,19,627,604,48,40
92,flower,20,574,352,53,63
93,flower,20,573,615,54,65
94,flower,20,578,835,60,71
