0,flower,1,674,538,67,50
1,flower,1,683,660,60,39
1,flower,2,594,0,75,18
2,flower,1,683,733,62,49
2,flower,2,600,32,77,69
3,flower,1,688,931,59,34
3,flower,2,613,248,71,68
4,flower,2,613,488,74,71
5,flower,2,614,609,72,73
6,flower,2,624,787,71,63
7,flower,2,647,976,60,48
22,flower,3,638,95,70,83
23,flower,3,663,426,68,85
24,flower,3,690,824,62,79
27,flower,4,580,348,62,72
27,flower,5,401,94,63,78
28,flower,4,607,787,47,53
28,flower,5,420,544,69,77
28,flower,6,405,95,37,53
28,flower,7,636,69,60,64
29,flower,6,425,512,36,51
29,flower,7,660,514,54,55
30,flower,6,448,905,37,54
30,flower,7,665,940,62,53
31,flower,8,746,399,61,56
31,flower,9,737,329,69,66
32,flower,8,767,857,51,53
32,flower,9,757,770,66,69
32,flower,10,774,188,83,91
32,flower,11,434,217,50,79
33,flower,10,799,673,74,77
33,flower,11,460,652,52,80
35,flower,12,467,467,75,67
35,flower,13,553,418,56,52
36,flower,12,493,908,68,57
36,flower,13,567,835,56,58
37,flower,14,721,97,79,100
38,flower,14,746,711,74,74
38,flower,15,459,434,57,80
38,flower,16,533,308,85,91
38,flower,17,645,220,96,60
38,flower,18,765,168,64,81
39,flower,15,485,905,47,64
39,flower,16,544,836,91,85
39,flower,17,653,767,97,83
39,flower,18,775,689,72,103
39,flower,19,400,244,35,52
40,flower,19,431,703,42,65
44,flower,20,345,150,44,53
45,flower,20,359,509,54,63
45,flower,21,338,0,45,22
46,flower,20,390,802,57,57
46,flower,21,355,269,47,52
47,flower,21,382,605,51,58
47,flower,22,730,322,90,100
47,flower,23,725,185,66,72
47,flower,24,878,280,93,105
48,flower,22,745,830,105,121
48,flower,23,746,689,68,77
48,flower,24,888,785,91,109
48,flower,25,733,79,88,129
49,flower,25,760,598,86,104
49,flower,26,863,314,72,65
50,flower,26,861,752,73,64
50,flower,27,743,421,109,126
50,flower,28,492,5,51,46
50,flower,71,465,347,55,67
51,flower,27,751,850,109,122
51,flower,28,507,391,62,84
51,flower,71,486,728,50,67
52,flower,28,525,726,75,88
53,flower,29,748,328,89,62
54,flower,29,782,956,69,68
55,flower,30,664,244,73,79
56,flower,30,694,855,72,69
57,flower,31,485,122,61,85
58,flower,31,516,643,61,89
58,flower,32,814,74,77,72
59,flower,32,829,712,75,74
60,flower,33,838,431,107,105
60,flower,34,744,126,57,61
61,flower,33,857,901,92,66
61,flower,34,769,605,51,63
62,flower,35,707,209,76,93
63,flower,35,727,668,78,146
63,flower,36,567,110,68,99
63,flower,37,540,0,59,47
64,flower,36,588,584,80,99
64,flower,37,570,429,46,58
64,flower,38,566,0,49,30
65,flower,37,596,920,54,51
65,flower,38,596,449,60,72
66,flower,38,617,892,56,65
67,flower,39,767,376,71,97
67,flower,40,973,82,45,75
68,flower,40,984,692,40,93
68,flower,41,592,99,67,61
68,flower,42,850,0,90,66
68,flower,39,801,937,58,71
69,flower,42,861,580,92,81
69,flower,43,912,464,80,79
69,flower,44,532,0,66,39
70,flower,44,562,496,57,64
70,flower,45,839,93,83,109
71,flower,45,865,711,78,98
72,flower,46,657,562,52,64
72,flower,47,753,563,68,76
72,flower,48,694,460,84,74
72,flower,49,696,0,70,47
72,flower,50,759,0,78,52
72,flower,73,579,474,21,10
73,flower,49,732,527,65,83
73,flower,50,804,521,64,99
73,flower,51,767,239,65,67
73,flower,48,725,977,65,47
74,flower,51,771,707,72,73
76,flower,52,652,51,80,106
77,flower,52,690,836,68,69
78,flower,53,781,679,87,95
78,flower,54,899,708,90,89
80,flower,72,354,131,57,75
81,flower,55,634,458,98,113
81,flower,72,385,710,49,67
86,flower,56,844,752,53,62
86,flower,57,682,1,54,62
87,flower,57,723,703,52,65
87,flower,58,704,462,74,78
90,flower,59,585,168,78,96
91,flower,59,603,780,76,97
91,flower,60,591,580,55,57
91,flower,61,655,520,41,48
94,flower,62,903,58,115,110
95,flower,62,935,747,89,116
96,flower,63,725,78,107,129
97,flower,64,600,619,86,118
97,flower,65,569,399,48,83
97,flower,63,751,846,102,95
98,flower,67,639,228,83,107
98,flower,66,773,457,66,83
98,flower,69,801,8,55,64
99,flower,67,676,876,73,91
99,flower,68,926,808,71,70
99,flower,69,857,590,67,79
99,flower,70,975,601,49,147
