4,flower,31,572,248,83,92
5,flower,31,583,739,77,91
6,flower,1,816,244,29,39
6,flower,2,339,49,22,36
6,flower,4,245,36,25,34
7,flower,3,581,73,44,49
7,flower,1,842,744,35,37
7,flower,2,360,427,32,33
7,flower,4,268,368,23,33
7,flower,5,957,467,48,36
8,flower,2,389,768,23,35
8,flower,3,604,509,45,39
8,flower,4,298,672,21,35
8,flower,5,957,968,50,34
8,flower,6,709,139,34,39
9,flower,3,622,928,36,41
9,flower,6,739,602,32,40
13,flower,7,650,81,35,40
14,flower,7,687,529,30,37
15,flower,8,353,67,41,42
15,flower,9,326,19,29,31
16,flower,8,378,465,36,35
16,flower,9,349,403,30,39
17,flower,8,407,821,38,40
17,flower,9,381,771,29,46
18,flower,10,794,39,29,32
19,flower,10,819,482,26,38
19,flower,32,739,390,41,58
19,flower,33,818,363,60,57
20,flower,10,836,937,20,31
20,flower,32,754,821,33,54
20,flower,33,825,795,51,62
23,flower,11,831,254,29,38
24,flower,11,848,754,33,36
24,flower,12,955,514,31,40
24,flower,13,555,479,38,41
24,flower,14,615,435,40,42
25,flower,12,958,970,29,31
25,flower,13,580,904,41,38
25,flower,14,639,846,36,43
25,flower,15,360,155,28,43
25,flower,16,495,302,21,33
26,flower,16,512,689,29,37
26,flower,15,383,572,24,44
26,flower,17,473,373,37,37
27,flower,17,491,788,41,37
31,flower,18,395,292,37,47
32,flower,18,426,645,30,40
36,flower,19,880,228,35,54
37,flower,19,880,723,37,44
41,flower,20,607,353,41,57
41,flower,21,647,284,43,44
41,flower,22,553,194,39,37
42,flower,20,624,847,38,53
42,flower,21,666,809,40,44
42,flower,22,567,671,40,43
46,flower,23,605,413,39,59
47,flower,23,634,867,37,48
51,flower,24,495,209,35,42
52,flower,24,523,675,33,41
61,flower,25,522,165,47,43
62,flower,25,524,343,56,40
63,flower,25,534,450,50,43
64,flower,25,537,502,46,42
65,flower,25,534,508,49,41
66,flower,25,543,590,49,39
67,flower,25,548,771,59,44
69,flower,26,434,2,40,38
70,flower,26,442,404,50,42
71,flower,26,464,782,45,37
72,flower,26,477,966,41,37
76,flower,34,507,40,45,54
77,flower,34,514,319,51,62
78,flower,34,530,567,51,63
79,flower,27,548,2,38,30
79,flower,34,537,775,50,77
80,flower,28,564,241,34,30
80,flower,34,533,879,45,57
81,flower,28,570,485,30,28
82,flower,28,586,709,33,43
83,flower,28,589,932,38,34
87,flower,29,568,189,42,43
88,flower,29,585,417,40,41
89,flower,29,600,637,47,41
90,flower,29,612,833,39,40
98,flower,30,668,531,39,43
99,flower,30,673,737,42,55
