0,-1,799,76,70,92,1,-1,-1,-1
1,-1,804,356,83,94,1,-1,-1,-1
2,-1,853,204,94,77,1,-1,-1,-1
2,-1,815,666,80,85,1,-1,-1,-1
3,-1,866,575,71,104,1,-1,-1,-1
4,-1,867,807,66,99,1,-1,-1,-1
4,-1,480,69,33,49,1,-1,-1,-1
5,-1,484,324,33,56,1,-1,-1,-1
6,-1,483,560,51,74,1,-1,-1,-1
7,-1,490,782,57,70,1,-1,-1,-1
8,-1,492,978,45,46,1,-1,-1,-1
9,-1,585,83,56,63,1,-1,-1,-1
10,-1,609,416,53,72,1,-1,-1,-1
10,-1,562,71,96,85,1,-1,-1,-1
11,-1,572,532,93,74,1,-1,-1,-1
12,-1,589,926,95,66,1,-1,-1,-1
12,-1,360,-1,46,77,1,-1,-1,-1
13,-1,375,330,45,66,1,-1,-1,-1
14,-1,402,675,34,58,1,-1,-1,-1
15,-1,409,912,59,85,1,-1,-1,-1
15,-1,541,134,64,91,1,-1,-1,-1
15,-1,449,54,69,92,1,-1,-1,-1
16,-1,554,387,76,97,1,-1,-1,-1
16,-1,459,313,76,94,1,-1,-1,-1
17,-1,576,651,63,89,1,-1,-1,-1
17,-1,480,586,66,74,1,-1,-1,-1
18,-1,499,930,71,62,1,-1,-1,-1
18,-1,555,7,68,72,1,-1,-1,-1
19,-1,571,412,73,79,1,-1,-1,-1
20,-1,597,817,70,70,1,-1,-1,-1
20,-1,564,862,75,60,1,-1,-1,-1
20,-1,363,159,66,85,1,-1,-1,-1
20,-1,346,84,73,73,1,-1,-1,-1
20,-1,295,98,50,67,1,-1,-1,-1
21,-1,389,601,59,67,1,-1,-1,-1
21,-1,368,540,64,75,1,-1,-1,-1
21,-1,323,482,54,71,1,-1,-1,-1
22,-1,371,879,48,71,1,-1,-1,-1
22,-1,851,247,65,108,1,-1,-1,-1
22,-1,894,242,66,96,1,-1,-1,-1
22,-1,428,991,61,33,1,-1,-1,-1
23,-1,869,701,58,111,1,-1,-1,-1
23,-1,897,676,75,108,1,-1,-1,-1
23,-1,982,206,39,106,1,-1,-1,-1
24,-1,1001,618,23,99,1,-1,-1,-1
27,-1,704,51,46,37,1,-1,-1,-1
28,-1,729,459,45,53,1,-1,-1,-1
29,-1,570,23,87,69,1,-1,-1,-1
29,-1,750,827,40,50,1,-1,-1,-1
29,-1,893,251,58,48,1,-1,-1,-1
30,-1,606,397,75,82,1,-1,-1,-1
30,-1,541,18,76,86,1,-1,-1,-1
30,-1,916,629,54,47,1,-1,-1,-1
31,-1,630,740,76,84,1,-1,-1,-1
31,-1,565,342,70,89,1,-1,-1,-1
31,-1,251,12,53,73,1,-1,-1,-1
31,-1,931,950,48,50,1,-1,-1,-1
32,-1,589,695,65,69,1,-1,-1,-1
32,-1,266,281,50,76,1,-1,-1,-1
32,-1,299,238,49,63,1,-1,-1,-1
33,-1,288,527,50,70,1,-1,-1,-1
33,-1,318,503,46,54,1,-1,-1,-1
33,-1,608,982,64,42,1,-1,-1,-1
34,-1,314,797,44,70,1,-1,-1,-1
34,-1,345,786,44,71,1,-1,-1,-1
36,-1,516,172,48,78,1,-1,-1,-1
36,-1,506,0,70,41,1,-1,-1,-1
37,-1,527,481,54,71,1,-1,-1,-1
